instant,date,season,hr,holiday,weekday,workingday,weather,temp,atemp,hum,windspeed,casual,registered,cnt,month,year,index
8244,2011-12-15,4,3,0,4,1,2,0.32,0.3333,0.7,0.1343,1,2,3,12,2011,8243
8245,2011-12-15,4,4,0,4,1,2,0.32,0.303,0.7,0.2239,0,6,6,12,2011,8244
8246,2011-12-15,4,5,0,4,1,2,0.32,0.303,0.7,0.2836,0,24,24,12,2011,8245
8247,2011-12-15,4,6,0,4,1,1,0.32,0.3182,0.66,0.19399999999999998,2,90,92,12,2011,8246
8248,2011-12-15,4,7,0,4,1,1,0.32,0.3182,0.7,0.19399999999999998,6,252,258,12,2011,8247
8249,2011-12-15,4,8,0,4,1,2,0.34,0.3182,0.66,0.2239,8,449,457,12,2011,8248
8250,2011-12-15,4,9,0,4,1,2,0.36,0.3333,0.62,0.2836,6,274,280,12,2011,8249
8251,2011-12-15,4,10,0,4,1,2,0.4,0.4091,0.58,0.2985,4,105,109,12,2011,8250
8252,2011-12-15,4,11,0,4,1,2,0.4,0.4091,0.62,0.4179,9,126,135,12,2011,8251
8253,2011-12-15,4,12,0,4,1,2,0.46,0.4545,0.59,0.4925,17,140,157,12,2011,8252
8254,2011-12-15,4,13,0,4,1,2,0.5,0.4848,0.55,0.3582,14,150,164,12,2011,8253
8255,2011-12-15,4,14,0,4,1,2,0.52,0.5,0.52,0.3284,8,124,132,12,2011,8254
8256,2011-12-15,4,15,0,4,1,3,0.52,0.5,0.55,0.2239,6,76,82,12,2011,8255
8257,2011-12-15,4,16,0,4,1,3,0.46,0.4545,0.72,0.1642,7,124,131,12,2011,8256
8258,2011-12-15,4,17,0,4,1,2,0.52,0.5,0.59,0.2836,14,310,324,12,2011,8257
8259,2011-12-15,4,18,0,4,1,2,0.52,0.5,0.59,0.2985,14,363,377,12,2011,8258
8260,2011-12-15,4,19,0,4,1,2,0.52,0.5,0.59,0.2836,13,274,287,12,2011,8259
8261,2011-12-15,4,20,0,4,1,1,0.52,0.5,0.59,0.3284,12,209,221,12,2011,8260
8262,2011-12-15,4,21,0,4,1,1,0.5,0.4848,0.63,0.2985,10,145,155,12,2011,8261
8263,2011-12-15,4,22,0,4,1,1,0.52,0.5,0.63,0.3284,8,116,124,12,2011,8262
8264,2011-12-15,4,23,0,4,1,1,0.52,0.5,0.63,0.3284,10,104,114,12,2011,8263
8265,2011-12-16,4,0,0,5,1,1,0.5,0.4848,0.72,0.3284,12,60,72,12,2011,8264
8266,2011-12-16,4,1,0,5,1,1,0.5,0.4848,0.72,0.2239,3,28,31,12,2011,8265
8267,2011-12-16,4,2,0,5,1,1,0.48,0.4697,0.77,0.1045,0,23,23,12,2011,8266
8268,2011-12-16,4,3,0,5,1,1,0.46,0.4545,0.82,0.1343,2,3,5,12,2011,8267
8269,2011-12-16,4,4,0,5,1,2,0.5,0.4848,0.59,0.19399999999999998,1,4,5,12,2011,8268
8270,2011-12-16,4,5,0,5,1,1,0.48,0.4697,0.44,0.3881,0,26,26,12,2011,8269
8271,2011-12-16,4,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2,80,82,12,2011,8270
8272,2011-12-16,4,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5,226,231,12,2011,8271
8273,2011-12-16,4,8,0,5,1,1,0.36,0.3333,0.46,0.4179,10,449,459,12,2011,8272
8274,2011-12-16,4,9,0,5,1,1,0.36,0.3333,0.46,0.3881,8,235,243,12,2011,8273
8275,2011-12-16,4,10,0,5,1,1,0.34,0.303,0.46,0.2985,10,122,132,12,2011,8274
8276,2011-12-16,4,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135,144,12,2011,8275
8277,2011-12-16,4,12,0,5,1,2,0.34,0.303,0.42,0.3582,10,163,173,12,2011,8276
8278,2011-12-16,4,13,0,5,1,2,0.34,0.303,0.39,0.3582,12,125,137,12,2011,8277
8279,2011-12-16,4,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,128,12,2011,8278
8280,2011-12-16,4,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141,153,12,2011,8279
8281,2011-12-16,4,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212,224,12,2011,8280
8282,2011-12-16,4,17,0,5,1,2,0.32,0.303,0.45,0.2836,13,352,365,12,2011,8281
8283,2011-12-16,4,18,0,5,1,2,0.32,0.303,0.45,0.2537,10,285,295,12,2011,8282
8284,2011-12-16,4,19,0,5,1,2,0.32,0.303,0.45,0.2239,11,203,214,12,2011,8283
8285,2011-12-16,4,20,0,5,1,2,0.32,0.3182,0.45,0.19399999999999998,6,146,152,12,2011,8284
8286,2011-12-16,4,21,0,5,1,2,0.32,0.3182,0.45,0.1642,7,95,102,12,2011,8285
8287,2011-12-16,4,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100,106,12,2011,8286
8288,2011-12-16,4,23,0,5,1,2,0.3,0.303,0.49,0.1343,4,71,75,12,2011,8287
8289,2011-12-17,4,0,0,6,0,1,0.3,0.2879,0.49,0.2836,3,59,62,12,2011,8288
8290,2011-12-17,4,1,0,6,0,2,0.3,0.2879,0.52,0.2537,4,39,43,12,2011,8289
8291,2011-12-17,4,2,0,6,0,2,0.28,0.2727,0.56,0.2239,11,47,58,12,2011,8290
8292,2011-12-17,4,3,0,6,0,1,0.26,0.2576,0.6,0.19399999999999998,4,22,26,12,2011,8291
8293,2011-12-17,4,4,0,6,0,1,0.24,0.2424,0.65,0.1642,0,9,9,12,2011,8292
8294,2011-12-17,4,5,0,6,0,2,0.26,0.2576,0.6,0.19399999999999998,2,7,9,12,2011,8293
8295,2011-12-17,4,6,0,6,0,2,0.26,0.2424,0.56,0.2836,0,17,17,12,2011,8294
8296,2011-12-17,4,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0,20,20,12,2011,8295
8297,2011-12-17,4,8,0,6,0,2,0.26,0.2576,0.56,0.2239,4,55,59,12,2011,8296
8298,2011-12-17,4,9,0,6,0,2,0.26,0.2424,0.56,0.2537,5,95,100,12,2011,8297
8299,2011-12-17,4,10,0,6,0,2,0.26,0.2424,0.52,0.2836,10,171,181,12,2011,8298
8300,2011-12-17,4,11,0,6,0,2,0.28,0.2576,0.45,0.3284,21,188,209,12,2011,8299
8301,2011-12-17,4,12,0,6,0,2,0.28,0.2576,0.45,0.2836,28,216,244,12,2011,8300
8302,2011-12-17,4,13,0,6,0,2,0.28,0.2727,0.48,0.2537,32,204,236,12,2011,8301
8303,2011-12-17,4,14,0,6,0,1,0.28,0.2576,0.45,0.3582,30,207,237,12,2011,8302
8304,2011-12-17,4,15,0,6,0,1,0.28,0.2576,0.45,0.2836,33,195,228,12,2011,8303
8305,2011-12-17,4,16,0,6,0,1,0.28,0.2727,0.45,0.2239,30,192,222,12,2011,8304
8306,2011-12-17,4,17,0,6,0,1,0.26,0.2576,0.48,0.2239,12,153,165,12,2011,8305
8307,2011-12-17,4,18,0,6,0,1,0.26,0.2273,0.48,0.3881,7,150,157,12,2011,8306
8308,2011-12-17,4,19,0,6,0,3,0.24,0.2121,0.65,0.3284,11,95,106,12,2011,8307
8309,2011-12-17,4,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7,99,106,12,2011,8308
8310,2011-12-17,4,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8,88,96,12,2011,8309
8311,2011-12-17,4,22,0,6,0,1,0.2,0.2121,0.75,0.1642,7,73,80,12,2011,8310
8312,2011-12-17,4,23,0,6,0,1,0.2,0.2273,0.75,0.0,6,63,69,12,2011,8311
8313,2011-12-18,4,0,0,0,0,1,0.2,0.2121,0.75,0.1343,7,64,71,12,2011,8312
8314,2011-12-18,4,1,0,0,0,1,0.2,0.2273,0.69,0.1045,3,43,46,12,2011,8313
8315,2011-12-18,4,2,0,0,0,1,0.22,0.2424,0.55,0.1045,2,39,41,12,2011,8314
8316,2011-12-18,4,3,0,0,0,1,0.22,0.2121,0.55,0.2239,2,16,18,12,2011,8315
8317,2011-12-18,4,4,0,0,0,1,0.22,0.2121,0.55,0.2239,0,1,1,12,2011,8316
8318,2011-12-18,4,5,0,0,0,1,0.2,0.2273,0.59,0.1045,1,4,5,12,2011,8317
8319,2011-12-18,4,6,0,0,0,1,0.2,0.2121,0.59,0.1343,0,3,3,12,2011,8318
8320,2011-12-18,4,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1,11,12,12,2011,8319
8321,2011-12-18,4,8,0,0,0,1,0.2,0.2576,0.69,0.0,1,31,32,12,2011,8320
8322,2011-12-18,4,9,0,0,0,1,0.22,0.2273,0.64,0.1642,6,75,81,12,2011,8321
8323,2011-12-18,4,10,0,0,0,1,0.24,0.2273,0.6,0.2537,7,122,129,12,2011,8322
8324,2011-12-18,4,11,0,0,0,2,0.24,0.2273,0.6,0.2239,20,168,188,12,2011,8323
8325,2011-12-18,4,12,0,0,0,1,0.26,0.2576,0.6,0.2239,26,202,228,12,2011,8324
8326,2011-12-18,4,13,0,0,0,1,0.3,0.2727,0.49,0.2985,18,210,228,12,2011,8325
8327,2011-12-18,4,14,0,0,0,1,0.3,0.2879,0.49,0.2836,19,200,219,12,2011,8326
8328,2011-12-18,4,15,0,0,0,1,0.32,0.303,0.45,0.2836,23,184,207,12,2011,8327
8329,2011-12-18,4,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27,207,234,12,2011,8328
8330,2011-12-18,4,17,0,0,0,1,0.28,0.2727,0.46,0.1642,10,126,136,12,2011,8329
8331,2011-12-18,4,18,0,0,0,1,0.28,0.2727,0.45,0.19399999999999998,15,123,138,12,2011,8330
8332,2011-12-18,4,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130,135,12,2011,8331
8333,2011-12-18,4,20,0,0,0,1,0.24,0.2576,0.6,0.1045,10,94,104,12,2011,8332
8334,2011-12-18,4,21,0,0,0,1,0.22,0.2727,0.64,0.0,9,80,89,12,2011,8333
8335,2011-12-18,4,22,0,0,0,1,0.22,0.2273,0.75,0.19399999999999998,2,47,49,12,2011,8334
8336,2011-12-18,4,23,0,0,0,1,0.2,0.2273,0.75,0.1045,6,31,37,12,2011,8335
8337,2011-12-19,4,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14,17,12,2011,8336
8338,2011-12-19,4,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8,11,12,2011,8337
8339,2011-12-19,4,2,0,1,1,1,0.18,0.2121,0.8,0.0896,0,3,3,12,2011,8338
8340,2011-12-19,4,3,0,1,1,1,0.16,0.19699999999999998,0.86,0.0896,0,3,3,12,2011,8339
8341,2011-12-19,4,4,0,1,1,1,0.16,0.1818,0.86,0.1343,0,4,4,12,2011,8340
8342,2011-12-19,4,5,0,1,1,1,0.14,0.1667,0.93,0.1045,0,21,21,12,2011,8341
8343,2011-12-19,4,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,68,68,12,2011,8342
8344,2011-12-19,4,7,0,1,1,1,0.18,0.2121,0.74,0.1045,4,187,191,12,2011,8343
8345,2011-12-19,4,8,0,1,1,1,0.2,0.19699999999999998,0.75,0.19399999999999998,8,389,397,12,2011,8344
8346,2011-12-19,4,9,0,1,1,1,0.22,0.2121,0.69,0.2239,17,166,183,12,2011,8345
8347,2011-12-19,4,10,0,1,1,1,0.24,0.2273,0.67,0.19399999999999998,12,96,108,12,2011,8346
8348,2011-12-19,4,11,0,1,1,1,0.26,0.2424,0.65,0.2537,22,105,127,12,2011,8347
8349,2011-12-19,4,12,0,1,1,1,0.3,0.2727,0.61,0.3284,13,128,141,12,2011,8348
8350,2011-12-19,4,13,0,1,1,1,0.34,0.303,0.49,0.3284,15,127,142,12,2011,8349
8351,2011-12-19,4,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107,137,12,2011,8350
8352,2011-12-19,4,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24,135,159,12,2011,8351
8353,2011-12-19,4,16,0,1,1,1,0.4,0.4091,0.4,0.2537,19,189,208,12,2011,8352
8354,2011-12-19,4,17,0,1,1,1,0.38,0.3939,0.46,0.19399999999999998,16,362,378,12,2011,8353
8355,2011-12-19,4,18,0,1,1,1,0.36,0.3485,0.5,0.19399999999999998,11,343,354,12,2011,8354
8356,2011-12-19,4,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251,12,2011,8355
8357,2011-12-19,4,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197,206,12,2011,8356
8358,2011-12-19,4,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127,12,2011,8357
8359,2011-12-19,4,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107,12,2011,8358
8360,2011-12-19,4,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50,60,12,2011,8359
8361,2011-12-20,4,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21,12,2011,8360
8362,2011-12-20,4,1,0,2,1,1,0.36,0.3788,0.53,0.0,0,6,6,12,2011,8361
8363,2011-12-20,4,2,0,2,1,2,0.34,0.3636,0.61,0.0,1,10,11,12,2011,8362
8364,2011-12-20,4,3,0,2,1,2,0.34,0.3636,0.61,0.0,1,1,2,12,2011,8363
8365,2011-12-20,4,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4,12,2011,8364
8366,2011-12-20,4,5,0,2,1,2,0.36,0.3788,0.57,0.0,0,15,15,12,2011,8365
8367,2011-12-20,4,6,0,2,1,2,0.36,0.3788,0.57,0.0,1,71,72,12,2011,8366
8368,2011-12-20,4,7,0,2,1,2,0.36,0.3788,0.62,0.0,7,261,268,12,2011,8367
8369,2011-12-20,4,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432,12,2011,8368
8370,2011-12-20,4,9,0,2,1,2,0.36,0.3788,0.66,0.0,14,245,259,12,2011,8369
8371,2011-12-20,4,10,0,2,1,2,0.42,0.4242,0.58,0.19399999999999998,20,109,129,12,2011,8370
8372,2011-12-20,4,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129,12,2011,8371
8373,2011-12-20,4,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175,12,2011,8372
8374,2011-12-20,4,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163,181,12,2011,8373
8375,2011-12-20,4,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127,138,12,2011,8374
8376,2011-12-20,4,15,0,2,1,2,0.44,0.4394,0.54,0.0,15,139,154,12,2011,8375
8377,2011-12-20,4,16,0,2,1,1,0.44,0.4394,0.54,0.0,20,218,238,12,2011,8376
8378,2011-12-20,4,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431,12,2011,8377
8379,2011-12-20,4,18,0,2,1,1,0.38,0.3939,0.66,0.19399999999999998,26,385,411,12,2011,8378
8380,2011-12-20,4,19,0,2,1,1,0.38,0.3939,0.66,0.0,6,218,224,12,2011,8379
8381,2011-12-20,4,20,0,2,1,1,0.36,0.3788,0.66,0.0,3,144,147,12,2011,8380
8382,2011-12-20,4,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139,143,12,2011,8381
8383,2011-12-20,4,22,0,2,1,2,0.36,0.3788,0.66,0.0,3,104,107,12,2011,8382
8384,2011-12-20,4,23,0,2,1,2,0.38,0.3939,0.62,0.0,13,40,53,12,2011,8383
8385,2011-12-21,1,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7,18,25,12,2011,8384
8386,2011-12-21,1,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1,10,11,12,2011,8385
8387,2011-12-21,1,2,0,3,1,2,0.36,0.3788,0.71,0.0,0,4,4,12,2011,8386
8388,2011-12-21,1,3,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,2,12,2011,8387
8389,2011-12-21,1,4,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,2,12,2011,8388
8390,2011-12-21,1,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28,28,12,2011,8389
8391,2011-12-21,1,6,0,3,1,2,0.36,0.3788,0.87,0.0,1,75,76,12,2011,8390
8392,2011-12-21,1,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5,224,229,12,2011,8391
8393,2011-12-21,1,8,0,3,1,3,0.36,0.3788,0.93,0.0,12,393,405,12,2011,8392
8394,2011-12-21,1,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14,220,234,12,2011,8393
8395,2011-12-21,1,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6,83,89,12,2011,8394
8396,2011-12-21,1,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3,53,56,12,2011,8395
8397,2011-12-21,1,12,0,3,1,3,0.46,0.4545,0.88,0.3881,3,58,61,12,2011,8396
8398,2011-12-21,1,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58,12,2011,8397
8399,2011-12-21,1,14,0,3,1,2,0.48,0.4697,0.88,0.3582,11,40,51,12,2011,8398
8400,2011-12-21,1,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61,12,2011,8399
8401,2011-12-21,1,16,0,3,1,3,0.44,0.4394,1.0,0.3284,6,95,101,12,2011,8400
8402,2011-12-21,1,17,0,3,1,3,0.44,0.4394,1.0,0.3284,3,226,229,12,2011,8401
8403,2011-12-21,1,18,0,3,1,2,0.44,0.4394,1.0,0.2985,2,278,280,12,2011,8402
8404,2011-12-21,1,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209,12,2011,8403
8405,2011-12-21,1,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5,162,167,12,2011,8404
8406,2011-12-21,1,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9,114,123,12,2011,8405
8407,2011-12-21,1,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105,12,2011,8406
8408,2011-12-21,1,23,0,3,1,1,0.5,0.4848,0.88,0.19399999999999998,0,54,54,12,2011,8407
8409,2011-12-22,1,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3,24,27,12,2011,8408
8410,2011-12-22,1,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15,12,2011,8409
8411,2011-12-22,1,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10,11,12,2011,8410
8412,2011-12-22,1,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0,6,6,12,2011,8411
8413,2011-12-22,1,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0,3,3,12,2011,8412
8414,2011-12-22,1,5,0,4,1,1,0.38,0.3939,0.82,0.0,1,15,16,12,2011,8413
8415,2011-12-22,1,6,0,4,1,1,0.36,0.3788,0.87,0.0,1,63,64,12,2011,8414
8416,2011-12-22,1,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,186,12,2011,8415
8417,2011-12-22,1,8,0,4,1,2,0.36,0.3788,0.87,0.0,10,333,343,12,2011,8416
8418,2011-12-22,1,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228,12,2011,8417
8419,2011-12-22,1,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141,12,2011,8418
8420,2011-12-22,1,11,0,4,1,2,0.44,0.4394,0.77,0.0,10,135,145,12,2011,8419
8421,2011-12-22,1,12,0,4,1,2,0.48,0.4697,0.55,0.0,22,180,202,12,2011,8420
8422,2011-12-22,1,13,0,4,1,2,0.46,0.4545,0.63,0.0,21,167,188,12,2011,8421
8423,2011-12-22,1,14,0,4,1,2,0.46,0.4545,0.63,0.0,23,136,159,12,2011,8422
8424,2011-12-22,1,15,0,4,1,2,0.48,0.4697,0.59,0.0,28,186,214,12,2011,8423
8425,2011-12-22,1,16,0,4,1,2,0.46,0.4545,0.63,0.0,30,226,256,12,2011,8424
8426,2011-12-22,1,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24,332,356,12,2011,8425
8427,2011-12-22,1,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288,12,2011,8426
8428,2011-12-22,1,19,0,4,1,2,0.44,0.4394,0.62,0.0,12,130,142,12,2011,8427
8429,2011-12-22,1,20,0,4,1,3,0.42,0.4242,0.71,0.0,0,33,33,12,2011,8428
8430,2011-12-22,1,21,0,4,1,3,0.42,0.4242,0.71,0.0,2,15,17,12,2011,8429
8431,2011-12-22,1,22,0,4,1,3,0.36,0.3636,0.93,0.1045,0,17,17,12,2011,8430
8432,2011-12-22,1,23,0,4,1,3,0.4,0.4091,0.87,0.0,1,10,11,12,2011,8431
8433,2011-12-23,1,0,0,5,1,3,0.4,0.4091,0.87,0.19399999999999998,2,7,9,12,2011,8432
8434,2011-12-23,1,1,0,5,1,3,0.4,0.4091,0.87,0.19399999999999998,1,11,12,12,2011,8433
8435,2011-12-23,1,2,0,5,1,3,0.38,0.3939,0.94,0.1343,1,12,13,12,2011,8434
8436,2011-12-23,1,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4,12,2011,8435
8437,2011-12-23,1,4,0,5,1,3,0.38,0.3939,0.94,0.2836,0,2,2,12,2011,8436
8438,2011-12-23,1,5,0,5,1,1,0.36,0.3485,0.93,0.19399999999999998,0,8,8,12,2011,8437
8439,2011-12-23,1,6,0,5,1,1,0.38,0.3939,0.82,0.2537,0,40,40,12,2011,8438
8440,2011-12-23,1,7,0,5,1,1,0.38,0.3939,0.82,0.2239,4,88,92,12,2011,8439
8441,2011-12-23,1,8,0,5,1,1,0.4,0.4091,0.76,0.2537,9,173,182,12,2011,8440
8442,2011-12-23,1,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,156,12,2011,8441
8443,2011-12-23,1,10,0,5,1,1,0.4,0.4091,0.62,0.3582,8,96,104,12,2011,8442
8444,2011-12-23,1,11,0,5,1,1,0.4,0.4091,0.58,0.4478,26,148,174,12,2011,8443
8445,2011-12-23,1,12,0,5,1,1,0.4,0.4091,0.54,0.5224,14,156,170,12,2011,8444
8446,2011-12-23,1,13,0,5,1,1,0.4,0.4091,0.5,0.4627,17,177,194,12,2011,8445
8447,2011-12-23,1,14,0,5,1,1,0.4,0.4091,0.54,0.4179,23,177,200,12,2011,8446
8448,2011-12-23,1,15,0,5,1,1,0.38,0.3939,0.54,0.3582,12,191,203,12,2011,8447
8449,2011-12-23,1,16,0,5,1,1,0.38,0.3939,0.5,0.2985,15,166,181,12,2011,8448
8450,2011-12-23,1,17,0,5,1,1,0.36,0.3485,0.53,0.2239,11,129,140,12,2011,8449
8451,2011-12-23,1,18,0,5,1,1,0.36,0.3333,0.5,0.2537,4,91,95,12,2011,8450
8452,2011-12-23,1,19,0,5,1,1,0.34,0.3333,0.53,0.19399999999999998,1,75,76,12,2011,8451
8453,2011-12-23,1,20,0,5,1,1,0.32,0.303,0.61,0.3284,3,47,50,12,2011,8452
8454,2011-12-23,1,21,0,5,1,1,0.32,0.303,0.61,0.2239,0,32,32,12,2011,8453
8455,2011-12-23,1,22,0,5,1,1,0.32,0.3182,0.66,0.19399999999999998,4,43,47,12,2011,8454
8456,2011-12-23,1,23,0,5,1,1,0.32,0.3333,0.66,0.1343,4,21,25,12,2011,8455
8457,2011-12-24,1,0,0,6,0,2,0.32,0.3182,0.7,0.1642,3,20,23,12,2011,8456
8458,2011-12-24,1,1,0,6,0,2,0.32,0.3485,0.66,0.0,1,15,16,12,2011,8457
8459,2011-12-24,1,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26,12,2011,8458
8460,2011-12-24,1,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,5,12,2011,8459
8461,2011-12-24,1,4,0,6,0,2,0.32,0.3182,0.66,0.1642,0,3,3,12,2011,8460
8462,2011-12-24,1,5,0,6,0,2,0.32,0.3182,0.66,0.1642,1,3,4,12,2011,8461
8463,2011-12-24,1,6,0,6,0,2,0.3,0.303,0.75,0.1642,0,10,10,12,2011,8462
8464,2011-12-24,1,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10,12,2011,8463
8465,2011-12-24,1,8,0,6,0,1,0.28,0.2727,0.7,0.19399999999999998,0,27,27,12,2011,8464
8466,2011-12-24,1,9,0,6,0,1,0.3,0.2727,0.45,0.4179,3,53,56,12,2011,8465
8467,2011-12-24,1,10,0,6,0,1,0.3,0.2576,0.42,0.4925,4,52,56,12,2011,8466
8468,2011-12-24,1,11,0,6,0,1,0.32,0.2879,0.39,0.3582,9,62,71,12,2011,8467
8469,2011-12-24,1,12,0,6,0,1,0.34,0.3182,0.39,0.2836,15,79,94,12,2011,8468
8470,2011-12-24,1,13,0,6,0,1,0.34,0.303,0.39,0.2985,24,97,121,12,2011,8469
8471,2011-12-24,1,14,0,6,0,1,0.34,0.303,0.39,0.2985,15,70,85,12,2011,8470
8472,2011-12-24,1,15,0,6,0,1,0.32,0.303,0.39,0.2239,15,82,97,12,2011,8471
8473,2011-12-24,1,16,0,6,0,1,0.32,0.3182,0.42,0.19399999999999998,25,74,99,12,2011,8472
8474,2011-12-24,1,17,0,6,0,1,0.28,0.2879,0.45,0.1343,15,53,68,12,2011,8473
8475,2011-12-24,1,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,35,12,2011,8474
8476,2011-12-24,1,19,0,6,0,1,0.3,0.3182,0.52,0.0896,1,24,25,12,2011,8475
8477,2011-12-24,1,20,0,6,0,1,0.26,0.2727,0.56,0.1343,5,19,24,12,2011,8476
8478,2011-12-24,1,21,0,6,0,1,0.26,0.2576,0.56,0.1642,4,15,19,12,2011,8477
8479,2011-12-24,1,22,0,6,0,1,0.24,0.2879,0.52,0.0,8,12,20,12,2011,8478
8480,2011-12-24,1,23,0,6,0,1,0.24,0.2576,0.56,0.0,1,16,17,12,2011,8479
8481,2011-12-25,1,0,0,0,0,1,0.24,0.2273,0.6,0.19399999999999998,2,4,6,12,2011,8480
8482,2011-12-25,1,1,0,0,0,1,0.22,0.2273,0.69,0.1343,2,2,4,12,2011,8481
8483,2011-12-25,1,2,0,0,0,1,0.22,0.2576,0.75,0.0896,0,2,2,12,2011,8482
8484,2011-12-25,1,3,0,0,0,1,0.22,0.2727,0.72,0.0,1,3,4,12,2011,8483
8485,2011-12-25,1,5,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1,12,2011,8484
8486,2011-12-25,1,6,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1,12,2011,8485
8487,2011-12-25,1,7,0,0,0,1,0.22,0.2424,0.8,0.1045,0,4,4,12,2011,8486
8488,2011-12-25,1,8,0,0,0,1,0.2,0.2121,0.8,0.1642,1,4,5,12,2011,8487
8489,2011-12-25,1,9,0,0,0,1,0.24,0.2424,0.87,0.1642,3,20,23,12,2011,8488
8490,2011-12-25,1,10,0,0,0,1,0.26,0.2424,0.81,0.2537,31,12,43,12,2011,8489
8491,2011-12-25,1,11,0,0,0,1,0.3,0.303,0.7,0.1642,43,42,85,12,2011,8490
8492,2011-12-25,1,12,0,0,0,1,0.3,0.2727,0.75,0.2985,25,41,66,12,2011,8491
8493,2011-12-25,1,13,0,0,0,1,0.32,0.303,0.7,0.2537,40,39,79,12,2011,8492
8494,2011-12-25,1,14,0,0,0,1,0.34,0.3182,0.61,0.2537,41,45,86,12,2011,8493
8495,2011-12-25,1,15,0,0,0,1,0.34,0.3333,0.61,0.19399999999999998,43,48,91,12,2011,8494
8496,2011-12-25,1,16,0,0,0,1,0.36,0.3636,0.57,0.1045,35,51,86,12,2011,8495
8497,2011-12-25,1,17,0,0,0,1,0.34,0.3333,0.61,0.1343,11,33,44,12,2011,8496
8498,2011-12-25,1,18,0,0,0,1,0.32,0.3182,0.7,0.19399999999999998,7,23,30,12,2011,8497
8499,2011-12-25,1,19,0,0,0,1,0.32,0.3333,0.57,0.1343,2,14,16,12,2011,8498
8500,2011-12-25,1,20,0,0,0,1,0.32,0.3333,0.49,0.0896,8,18,26,12,2011,8499
